SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-25-2013,Single Family Residential,20 S Ann,Asheville,NC,28801,105000,2,2.0,Asheville,1520,5662,1905,1844,69,,Sold,,,http://www.redfin.com/NC/Asheville/20-S-Ann-St-28801/home/102050363,CMLS,NCM535212,N,Y,35.5925587,-82.5597835
PAST SALE,December-22-2016,Condo/Co-op,12 S Lexington #409,Asheville,NC,28801,560000,2,2.0,Asheville,1281,,2006,476,437,256,Sold,,,http://www.redfin.com/NC/Asheville/12-S-Lexington-Ave-28801/unit-409/home/109500184,NCMMLS,3228560,N,Y,35.5942622,-82.5522504
PAST SALE,September-18-2015,Condo/Co-op,84 W WALNUT STREET #202,Asheville,NC,28801,750000,2,2.0,Asheville,1815,,1925,937,413,449,Sold,,,http://www.redfin.com/NC/Asheville/84-W-Walnut-St-28801/home/102033351,CMLS,NCM581713,N,Y,35.595919,-82.554722
PAST SALE,October-12-2012,Vacant Land,25 Altura Pkwy #105,Asheville,NC,28801,6500,,,Asheville,,8276,,2008,,,Sold,,,http://www.redfin.com/NC/Asheville/25-Altura-Pkwy-28801/unit-105/home/145050275,CMLS,NCM489981,N,Y,35.5927461,-82.5564559
PAST SALE,June-8-2015,Vacant Land,999999 Adams St,Asheville,NC,28801,68900,,,Asheville,,6969,,1039,,,Sold,,,http://www.redfin.com/NC/Asheville/999999-Adams-St-28801/home/102058997,CMLS,NCM580865,N,Y,35.594348,-82.557917
PAST SALE,March-30-2016,Condo/Co-op,37 Hiawassee Unit E 202,Asheville,NC,28801,200000,1,1.0,Asheville,659,,1965,743,303,251,Sold,,,http://www.redfin.com/NC/Asheville/37-Hiawassee-St-28801/unit-E-202/home/102876196,NCMMLS,3141196,N,Y,35.5984815,-82.5550614
PAST SALE,September-13-2016,Condo/Co-op,151 Haywood #1101,Asheville,NC,28801,130000,3,3.0,The Asheville Club At 151,2213,,2009,576,59,477,Sold,,,http://www.redfin.com/NC/Asheville/151-Haywood-St-28801/unit-1101/home/105425741,NCMMLS,3137554,N,Y,35.5966697,-82.5584511
PAST SALE,September-13-2016,Condo/Co-op,151 Haywood St #1101,Asheville,NC,28801,130000,3,2.5,Asheville,2213,,2009,576,59,477,Sold,,,http://www.redfin.com/NC/Asheville/151-Haywood-St-28801/unit-1101/home/111221215,CMLS,3137554,N,Y,35.5966697,-82.5584511
PAST SALE,February-8-2017,Condo/Co-op,37 Hiawassee St Unit E103,Asheville,NC,28801,170000,1,1.0,Asheville,538,,1965,428,316,249,Sold,,,http://www.redfin.com/NC/Asheville/37-Hiawassee-St-28801/unit-E103/home/111237975,CMLS,3180223,N,Y,35.5984815,-82.5550614
PAST SALE,August-31-2016,Condo/Co-op,151 Haywood St #1102,Asheville,NC,28801,115000,3,2.5,Asheville,1723,,2009,589,67,434,Sold,,,http://www.redfin.com/NC/Asheville/151-Haywood-St-28801/unit-1102/home/111241148,CMLS,3120807,N,Y,35.5966697,-82.5584511
PAST SALE,March-4-2017,Condo/Co-op,175 S Lexington Ave S Unit C305,Asheville,NC,28801,249000,1,1.0,Asheville,778,,2006,404,320,169,Sold,,,http://www.redfin.com/NC/Asheville/175-S-Lexington-Ave-28801/unit-C305/home/112905269,CMLS,3241928,N,Y,35.5898552,-82.5523147
PAST SALE,October-18-2016,Condo/Co-op,53 College Street Unit# 302,Asheville,NC,28801,923300,3,3.0,Asheville,1617,,1928,541,571,395,Sold,,,http://www.redfin.com/NC/Asheville/53-College-St-28801/unit-C/home/111237858,CMLS,NCM575651,N,Y,35.5951204,-82.5532102
PAST SALE,September-8-2014,Vacant Land,0 Roberts Street (Trade ),Asheville,NC,28801,103500,,,Asheville,,8712,,1312,,,Sold,,,http://www.redfin.com/NC/Asheville/0-Roberts-Street-Trade-28801/home/145052160,CMLS,NCM567169,N,Y,35.5927461,-82.5564559
PAST SALE,November-22-2016,Condo/Co-op,21 Battery Park Ave #502,Asheville,NC,28801,930000,2,2.0,Asheville,1900,,2004,506,489,559,Sold,,,http://www.redfin.com/NC/Asheville/21-Battery-Park-Ave-28801/unit-502/home/109223201,CMLS,3213108,N,Y,35.5954708,-82.5553567
