SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-11-2017,Single Family Residential,37 Hibriten Dr,Asheville,NC,28801,310000,2,2.0,Asheville,1202,6534,2004,243,258,,Sold,,,http://www.redfin.com/NC/Asheville/37-Hibriten-Dr-28801/home/111233475,CMLS,3298305,N,Y,35.6091062,-82.5740112
PAST SALE,February-8-2016,Vacant Land,TBD Hill,Asheville,NC,28801,49000,0,,Montford,,,,793,,,Sold,,,http://www.redfin.com/NC/Asheville/TBD-Hill-28801/home/102282156,NCMMLS,3135930,N,Y,35.596153,-82.561707
PAST SALE,January-29-2016,Single Family Residential,37 W Chestnut St,Asheville,NC,28801,897130,4,3.5,Asheville,3523,4791,2015,803,255,,Sold,,,http://www.redfin.com/NC/Asheville/37-W-Chestnut-St-28801/home/102027702,CMLS,3124194,N,Y,35.6028009,-82.5588755
PAST SALE,October-30-2015,Single Family Residential,53 Woodlawn Ave,Asheville,NC,28801,271000,3,1.5,Asheville,1560,3920,1917,894,174,,Sold,,,http://www.redfin.com/NC/Asheville/53-Woodlawn-Ave-28801/home/102042094,CMLS,NCM592611,N,Y,35.6021492,-82.558199
PAST SALE,December-19-2017,Condo/Co-op,149 Courtland Ave Unit A,Asheville,NC,28801,351500,3,2.5,Asheville,1734,,2004,113,203,199,Sold,,,http://www.redfin.com/NC/Asheville/149-Courtland-Ave-28801/unit-A/home/142966886,CMLS,3302643,N,Y,35.5976947,-82.5681996
PAST SALE,December-21-2017,Single Family Residential,42 Hibriten Dr,Asheville,NC,28801,527100,4,3.5,Asheville,2537,7405,2016,111,208,,Sold,,,http://www.redfin.com/NC/Asheville/42-Hibriten-Dr-28801/home/104385781,CMLS,3300794,N,Y,35.6097823,-82.5740513
PAST SALE,,Single Family Residential,246 Cumberland Ave,Asheville,NC,28801,478000,4,1.0,,1874,18295,1900,,255,,,,,http://www.redfin.com/NC/Asheville/246-Cumberland-Ave-28801/home/111063404,,,N,Y,35.604633,-82.5644912
PAST SALE,January-5-2018,Vacant Land,9999 Broadway Ave,Asheville,NC,28801,255000,,,Asheville,,7840,,96,,,Sold,,,http://www.redfin.com/NC/Asheville/9999-Broadway-St-Unknown/home/145049905,CMLS,3309423,N,Y,35.6059207,-82.5617536
PAST SALE,January-11-2018,Single Family Residential,247 Westover Aly,Asheville,NC,28801,232500,3,2.0,Asheville,1144,6534,2002,90,203,,Sold,,,http://www.redfin.com/NC/Asheville/247-Westover-Aly-28801/home/102037682,CMLS,3342122,N,Y,35.6058375,-82.5740748
PAST SALE,January-17-2018,Single Family Residential,166 Flint St,Asheville,NC,28801,500000,3,2.5,Asheville,1726,9583,1924,84,290,,Sold,,,http://www.redfin.com/NC/Asheville/166-Flint-St-28801/home/102044896,CMLS,3325103,N,Y,35.6017893,-82.5600212
