SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-18-2016,Vacant Land,0 Frances St #15,Asheville,NC,28806,185000,,,Asheville,,13068,,693,,,Sold,,,http://www.redfin.com/NC/Asheville/0-Frances-St-28806/unit-15/home/105121986,CMLS,3167978,N,Y,35.5726776,-82.5747381
PAST SALE,June-13-2016,Vacant Land,99999 Stewart St Lot 9 & 10,Asheville,NC,28806,40000,,,Asheville,,18295,,667,,,Sold,,,http://www.redfin.com/NC/Asheville/99999-Stewart-St-28806/unit-9-10/home/145052275,CMLS,3164922,N,Y,35.570095,-82.5828941
PAST SALE,September-15-2015,Single Family Residential,171 Wellington St,Asheville,NC,28806,167500,2,1.0,Asheville,900,6969,1949,939,186,,Sold,,,http://www.redfin.com/NC/Asheville/171-Wellington-St-28806/home/102042042,CMLS,NCM586397,N,Y,35.5721303,-82.5760493
PAST SALE,June-5-2015,Single Family Residential,109 Montana Ave,Asheville,NC,28806,145500,3,1.0,Asheville,1110,6969,1917,1041,131,,Sold,,,http://www.redfin.com/NC/Asheville/109-Montana-Ave-28806/home/102047801,CMLS,NCM584163,N,Y,35.5754638,-82.5811503
PAST SALE,July-31-2015,Single Family Residential,51 Kentucky Dr,Asheville,NC,28806,146000,3,2.0,Asheville,1064,7405,2006,985,137,,Sold,,,http://www.redfin.com/NC/Asheville/51-Kentucky-Dr-28806/home/102049819,CMLS,NCM581029,N,Y,35.5691968,-82.5846376
PAST SALE,October-16-2015,Single Family Residential,76 Montana,Asheville,NC,28806,416130,3,3.0,Asheville,1952,,2015,908,213,,Sold,,,http://www.redfin.com/NC/Asheville/76-Montana-Ave-28806/home/102049889,NCMMLS,3122295,N,Y,35.57486,-82.5796296
PAST SALE,February-25-2016,Single Family Residential,34 Longview Rd,Asheville,NC,28806,320000,3,1.5,Asheville,1312,9147,1924,776,244,,Sold,,,http://www.redfin.com/NC/Asheville/34-Longview-Rd-28806/home/102747295,CMLS,3139191,N,Y,35.5765168,-82.5734264
PAST SALE,February-6-2017,Single Family Residential,77 Fifth Ave,Asheville,NC,28806,435000,3,3.0,Asheville,1871,6534,2016,429,232,,Sold,,,http://www.redfin.com/NC/Asheville/77-5th-Ave-28806/home/103931995,CMLS,3205356,N,Y,35.5722797,-82.5801012
PAST SALE,July-11-2016,Single Family Residential,48 Swannanoa Ave,Asheville,NC,28806,399000,3,3.0,Asheville,1970,7405,1925,639,203,,Sold,,,http://www.redfin.com/NC/Asheville/48-Swannanoa-Ave-28806/home/104308728,CMLS,3168513,N,Y,35.575981,-82.5762324
PAST SALE,June-15-2016,Single Family Residential,55 Longview Rd,Asheville,NC,28806,380000,3,2.0,Asheville,1610,12196,1954,665,236,,Sold,,,http://www.redfin.com/NC/Asheville/55-Longview-Rd-28806/home/104494817,CMLS,3166116,N,Y,35.5761305,-82.572669
PAST SALE,August-5-2016,Single Family Residential,24 Lamb,Asheville,NC,28806,148000,3,1.0,Asheville,876,10890,1963,614,169,,Sold,,,http://www.redfin.com/NC/Asheville/24-Lamb-Ave-28806/home/107530104,NCMMLS,3188520,N,Y,35.568647,-82.5697256
PAST SALE,September-26-2016,Single Family Residential,134 Hanover St,Asheville,NC,28806,207500,2,1.0,Asheville,1184,5227,1913,562,175,,Sold,,,http://www.redfin.com/NC/Asheville/134-Hanover-St-28806/home/108566075,CMLS,3206497,N,Y,35.5729862,-82.5823331
PAST SALE,January-13-2017,Single Family Residential,414 State St #4,Asheville,NC,28806,250000,3,2.5,Asheville,1680,6098,2007,453,149,,Sold,,,http://www.redfin.com/NC/Asheville/414-State-St-28806/unit-4/home/108983316,CMLS,3213589,N,Y,35.5695204,-82.5750673
PAST SALE,February-6-2017,Single Family Residential,2 Buttonwood Ct,Asheville,NC,28806,220365,3,2.0,Asheville,1432,9147,1999,429,154,,Sold,,,http://www.redfin.com/NC/Asheville/2-Buttonwood-Ct-28806/home/110130008,CMLS,3228701,N,Y,35.5703889,-82.58416
PAST SALE,February-7-2017,Single Family Residential,479 Riverview Dr,Asheville,NC,28806,315001,3,2.0,Asheville,2008,21344,1964,428,157,,Sold,,,http://www.redfin.com/NC/Asheville/479-Riverview-Dr-28806/home/110945149,CMLS,3235757,N,Y,35.5706621,-82.5667023
PAST SALE,March-13-2017,Single Family Residential,428 Riverview Dr,Asheville,NC,28806,295000,3,2.0,Asheville,1512,16117,2004,394,195,,Sold,,,http://www.redfin.com/NC/Asheville/428-Riverview-Dr-28806/home/111102744,CMLS,3234753,N,Y,35.5715585,-82.5691739
PAST SALE,October-16-2015,Single Family Residential,76 Montana Ave,Asheville,NC,28806,416130,3,2.5,Asheville,1952,8712,2015,908,213,,Sold,,,http://www.redfin.com/NC/Asheville/76-Montana-Ave-28806/home/111337509,CMLS,3122295,N,Y,35.57486,-82.5796296
PAST SALE,October-29-2015,Single Family Residential,156 BRADLEY St,Asheville,NC,28806,319500,3,2.5,Asheville,1408,4791,2015,895,227,,Sold,,,http://www.redfin.com/NC/Asheville/156-Bradley-St-28806/home/111341590,CMLS,NCM587666,N,Y,35.5689,-82.5737717
PAST SALE,August-5-2016,Single Family Residential,24 Lamb Ave,Asheville,NC,28806,148000,3,1.0,Asheville,876,10890,1963,614,169,,Sold,,,http://www.redfin.com/NC/Asheville/24-Lamb-Ave-28806/home/111341636,CMLS,3188520,N,Y,35.568647,-82.5697256
PAST SALE,August-31-2016,Single Family Residential,17 Jenny St Unit 34 & 36,Asheville,NC,28806,225000,2,1.5,Asheville,920,16552,1945,588,245,,Sold,,,http://www.redfin.com/NC/Asheville/17-Jenny-St-28806/unit-34-36/home/145023269,CMLS,3177903,N,Y,35.5713497,-82.5716454
PAST SALE,November-23-2016,Vacant Land,Pennsylvania Ave,Asheville,NC,28806,95000,,,Asheville,,5662,,504,,,Sold,,,http://www.redfin.com/NC/Asheville/Pennsylvania-Ave-28806/home/145050974,CMLS,3215600,N,Y,35.576456,-82.5804409
PAST SALE,April-5-2016,Vacant Land,999 Garden Cir,Asheville,NC,28806,65000,,,Asheville,,6534,,736,,,Sold,,,http://www.redfin.com/NC/Asheville/999-Garden-Cir-28806/home/145054078,CMLS,3145577,N,Y,35.5748364,-82.5733012
